"character_code","fictional_work","character_name","gender","spectrum","spectrum_low","spectrum_high","mean_rating","num_ratings"
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP181","inspiring","cringeworthy",-22,79
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP182","soulless","soulful",44,77
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP184","beautiful","ugly",-16.2,65
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP185","domestic","industrial",-33.1,80
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP186","juvenile","mature",24.4,74
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP187","idealist","realist",-2.9,82
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP188","nihilist","existentialist",26.8,50
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP189","objective","subjective",6.6,75
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP190","theist","atheist",-20.9,54
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP191","classical","avant-garde",-23.3,70
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP192","utilitarian","decorative",-23.3,66
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP193","generalist","specialist",-11.6,63
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP194","multicolored","monochrome",-8.7,72
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP195","complimentary","insulting",-32.3,67
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP196","individualist","communal",31.6,63
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP197","equitable","hypocritical",-26.2,64
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP198","traditional","unorthodox",-24.4,84
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP199","workaholic","slacker",-21.4,60
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP200","resourceful","helpless",-28.5,64
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP201","crazy","sane",29.6,75
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP202","anarchist","statist",20.7,118
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP203","cool","dorky",14.3,69
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP204","important","irrelevant",-32.9,144
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP205","noob","pro",-5.5,77
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP206","deranged","reasonable",36.6,81
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP207","rural","urban",-34.4,125
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP208","introspective","not introspective",-15.3,126
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP209","city-slicker","country-bumpkin",34.9,80
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP210","western","eastern",-16.8,117
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP211","mad","glad",28.8,71
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP212","social","reclusive",-7.2,160
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP213","studious","goof-off",-12.3,54
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP214","slugabed","go-getter",18.7,69
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP215","penny-pincher","overspender",-19.5,115
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP216","liberal","conservative",15.1,62
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP217","unassuming","pretentious",-28.1,82
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP218","persistent","quitter",-39.7,73
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP219","hedonist","monastic",7.4,57
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP220","patriotic","unpatriotic",-32.2,80
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP221","tactful","indiscreet",-9.9,81
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP222","wholesome","salacious",-35.8,60
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP223","joyful","miserable",-21.3,55
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP224","zany","regular",12.7,62
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP225","alert","oblivious",-14.7,70
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP226","feminist","sexist",-20.6,101
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP227","racist","egalitarian",23.8,64
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP228","abstract","concrete",19.3,74
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP229","formal","intimate",11.6,136
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP230","resolute","wavering",-23.2,69
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP231","deep","shallow",-26.9,69
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP232","valedictorian","drop out",-16,71
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP233","minimalist","pack rat",6.4,94
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP234","trash","treasure",32.4,67
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP267","stinky","fresh",6.7,114
"LOTR/5","Lord of the Rings","Samwise Gamgee","male","BAP268","legit","scrub",-26.3,110
"L/7","LOST","Benjamin Linus","male","BAP1","playful","serious",29.8,249
"L/7","LOST","Benjamin Linus","male","BAP2","shy","bold",22.4,215
"L/7","LOST","Benjamin Linus","male","BAP3","cheery","sorrowful",26.4,240
"L/7","LOST","Benjamin Linus","male","BAP4","masculine","feminine",-2.1,258
"L/7","LOST","Benjamin Linus","male","BAP5","charming","awkward",20.2,256
"L/7","LOST","Benjamin Linus","male","BAP6","lewd","tasteful",-4,223
"L/7","LOST","Benjamin Linus","male","BAP7","intellectual","physical",-40.5,256
"L/7","LOST","Benjamin Linus","male","BAP8","strict","lenient",-36.4,243
"L/7","LOST","Benjamin Linus","male","BAP9","refined","rugged",-15.9,241
"L/7","LOST","Benjamin Linus","male","BAP10","trusting","suspicious",41.2,264
"L/7","LOST","Benjamin Linus","male","BAP11","innocent","worldly",33.9,255
"L/7","LOST","Benjamin Linus","male","BAP12","artistic","scientific",33.5,267
"L/7","LOST","Benjamin Linus","male","BAP13","stoic","expressive",-10.1,220
"L/7","LOST","Benjamin Linus","male","BAP14","cunning","honorable",-37.9,245
"L/7","LOST","Benjamin Linus","male","BAP15","orderly","chaotic",-2.7,252
"L/7","LOST","Benjamin Linus","male","BAP16","normal","weird",37.4,268
"L/7","LOST","Benjamin Linus","male","BAP17","competitive","cooperative",-36.7,242
"L/7","LOST","Benjamin Linus","male","BAP18","tense","relaxed",-32.7,264
"L/7","LOST","Benjamin Linus","male","BAP19","brave","careful",22,240
"L/7","LOST","Benjamin Linus","male","BAP20","spiritual","skeptical",-1.6,228
"L/7","LOST","Benjamin Linus","male","BAP21","unlucky","fortunate",-10.7,225
"L/7","LOST","Benjamin Linus","male","BAP22","ferocious","pacifist",-27,225
"L/7","LOST","Benjamin Linus","male","BAP23","modest","flamboyant",5.2,210
"L/7","LOST","Benjamin Linus","male","BAP24","dominant","submissive",-27.2,246
"L/7","LOST","Benjamin Linus","male","BAP25","forgiving","vengeful",37.1,229
"L/7","LOST","Benjamin Linus","male","BAP26","wise","foolish",-12.7,224
"L/7","LOST","Benjamin Linus","male","BAP27","impulsive","cautious",18.3,240
"L/7","LOST","Benjamin Linus","male","BAP28","loyal","traitorous",34.4,237
"L/7","LOST","Benjamin Linus","male","BAP29","creative","conventional",-24.7,232
"L/7","LOST","Benjamin Linus","male","BAP30","curious","apathetic",-13.6,250
"L/7","LOST","Benjamin Linus","male","BAP31","rude","respectful",-17.7,237
"L/7","LOST","Benjamin Linus","male","BAP32","diligent","lazy",-37.9,239
"L/7","LOST","Benjamin Linus","male","BAP33","lustful","chaste",7.4,212
"L/7","LOST","Benjamin Linus","male","BAP34","chatty","reserved",4.8,245
"L/7","LOST","Benjamin Linus","male","BAP35","emotional","logical",24.9,214
"L/7","LOST","Benjamin Linus","male","BAP36","moody","stable",-21.6,239
"L/7","LOST","Benjamin Linus","male","BAP37","dunce","genius",32.8,228
"L/7","LOST","Benjamin Linus","male","BAP38","arrogant","humble",-35.5,243
"L/7","LOST","Benjamin Linus","male","BAP39","heroic","villainous",31.2,231
"L/7","LOST","Benjamin Linus","male","BAP40","attractive","repulsive",29.6,269
"L/7","LOST","Benjamin Linus","male","BAP41","rational","whimsical",-14.8,254
"L/7","LOST","Benjamin Linus","male","BAP42","mischievous","well behaved",-37.1,258
"L/7","LOST","Benjamin Linus","male","BAP43","aloof","obsessed",38.8,253
"L/7","LOST","Benjamin Linus","male","BAP44","indulgent","sober",10.8,261
"L/7","LOST","Benjamin Linus","male","BAP45","kinky","vanilla",-10,234
"L/7","LOST","Benjamin Linus","male","BAP46","straightforward","cryptic",39.2,279
"L/7","LOST","Benjamin Linus","male","BAP47","spontaneous","deliberate",39.6,268
"L/7","LOST","Benjamin Linus","male","BAP48","libertarian","socialist",-1.8,191
"L/7","LOST","Benjamin Linus","male","BAP49","scheduled","spontaneous",-33.7,271
"L/7","LOST","Benjamin Linus","male","BAP50","works hard","plays hard",-24.8,275
"L/7","LOST","Benjamin Linus","male","BAP51","reasoned","instinctual",-20.1,238
"L/7","LOST","Benjamin Linus","male","BAP52","focused on the present","focused on the future",26.8,238
"L/7","LOST","Benjamin Linus","male","BAP53","empirical","theoretical",-1.1,247
"L/7","LOST","Benjamin Linus","male","BAP54","open","guarded",39.5,247
"L/7","LOST","Benjamin Linus","male","BAP55","methodical","astonishing",-32,274
"L/7","LOST","Benjamin Linus","male","BAP56","mighty","puny",5.4,226
"L/7","LOST","Benjamin Linus","male","BAP57","bossy","meek",-24.6,253
"L/7","LOST","Benjamin Linus","male","BAP58","barbaric","civilized",-11.2,255
"L/7","LOST","Benjamin Linus","male","BAP59","gregarious","private",33.6,218
"L/7","LOST","Benjamin Linus","male","BAP60","quiet","loud",-19.3,227
"L/7","LOST","Benjamin Linus","male","BAP61","political","nonpolitical",-35.1,288
"L/7","LOST","Benjamin Linus","male","BAP62","confident","insecure",-10.1,287
"L/7","LOST","Benjamin Linus","male","BAP63","democratic","authoritarian",38,240
"L/7","LOST","Benjamin Linus","male","BAP64","debased","pure",-32.3,274
"L/7","LOST","Benjamin Linus","male","BAP65","fast","slow",-15.3,267
"L/7","LOST","Benjamin Linus","male","BAP66","frugal","lavish",-11.4,233
"L/7","LOST","Benjamin Linus","male","BAP67","ludicrous","sensible",-11.4,269
"L/7","LOST","Benjamin Linus","male","BAP68","orange","purple",-9.6,204
"L/7","LOST","Benjamin Linus","male","BAP69","tall","short",28.9,283
"L/7","LOST","Benjamin Linus","male","BAP70","young","old",15.7,240
"L/7","LOST","Benjamin Linus","male","BAP71","down2earth","head@clouds",8.5,247
"L/7","LOST","Benjamin Linus","male","BAP72","extrovert","introvert",15.3,251
"L/7","LOST","Benjamin Linus","male","BAP73","open to new experinces","uncreative",-15.9,212
"L/7","LOST","Benjamin Linus","male","BAP74","calm","anxious",4.5,267
"L/7","LOST","Benjamin Linus","male","BAP75","disorganized","self-disciplined",36.7,251
"L/7","LOST","Benjamin Linus","male","BAP76","quarrelsome","warm",-35.6,271
"L/7","LOST","Benjamin Linus","male","BAP77","nerd","jock",-41.3,251
"L/7","LOST","Benjamin Linus","male","BAP78","lowbrow","highbrow",27.2,243
"L/7","LOST","Benjamin Linus","male","BAP79","selfish","altruistic",-31.1,246
"L/7","LOST","Benjamin Linus","male","BAP80","autistic","neurotypical",-12.1,241
"L/7","LOST","Benjamin Linus","male","BAP81","angelic","demonic",34.3,276
"L/7","LOST","Benjamin Linus","male","BAP82","hesitant","decisive",30.3,233
"L/7","LOST","Benjamin Linus","male","BAP83","devout","heathen",-4.4,262
"L/7","LOST","Benjamin Linus","male","BAP84","cruel","kind",-30.8,228
"L/7","LOST","Benjamin Linus","male","BAP85","direct","roundabout",18.4,262
"L/7","LOST","Benjamin Linus","male","BAP86","mathematical","literary",-12,234
"L/7","LOST","Benjamin Linus","male","BAP87","blue-collar","ivory-tower",23.6,237
"L/7","LOST","Benjamin Linus","male","BAP88","slovenly","stylish",-11.6,220
"L/7","LOST","Benjamin Linus","male","BAP89","playful","shy",-4.1,255
"L/7","LOST","Benjamin Linus","male","BAP90","serious","bold",-7.5,232
"L/7","LOST","Benjamin Linus","male","BAP91","charming","trusting",-23.4,251
"L/7","LOST","Benjamin Linus","male","BAP92","awkward","suspicious",25.8,248
"L/7","LOST","Benjamin Linus","male","BAP93","hipster","basic",11,234
"L/7","LOST","Benjamin Linus","male","BAP94","coordinated","clumsy",-27,234
"L/7","LOST","Benjamin Linus","male","BAP95","funny","humorless",12.5,260
"L/7","LOST","Benjamin Linus","male","BAP96","politically correct","edgy",22.9,250
"L/7","LOST","Benjamin Linus","male","BAP97","rich","poor",-18,196
"L/7","LOST","Benjamin Linus","male","BAP98","hard","soft",-26.0653594771242,306
"L/7","LOST","Benjamin Linus","male","BAP99","remote","involved",12.2,238
"L/7","LOST","Benjamin Linus","male","BAP100","metaphorical","literal",-18.6,242
"L/7","LOST","Benjamin Linus","male","BAP101","biased","impartial",-28.7,247
"L/7","LOST","Benjamin Linus","male","BAP102","mundane","extraordinary",21.9,244
"L/7","LOST","Benjamin Linus","male","BAP103","tiresome","interesting",16,210
"L/7","LOST","Benjamin Linus","male","BAP104","smooth","rough",1.7,246
"L/7","LOST","Benjamin Linus","male","BAP105","spicy","mild",-11.7,221
"L/7","LOST","Benjamin Linus","male","BAP106","enslaved","emancipated",0.200000000000003,201
"L/7","LOST","Benjamin Linus","male","BAP107","optimistic","pessimistic",18.2,202
"L/7","LOST","Benjamin Linus","male","BAP108","sickly","healthy",-21.5,213
"L/7","LOST","Benjamin Linus","male","BAP109","luddite","technophile",15.6,202
"L/7","LOST","Benjamin Linus","male","BAP110","vain","demure",-22.3,210
"L/7","LOST","Benjamin Linus","male","BAP111","high-tech","low-tech",-27,204
"L/7","LOST","Benjamin Linus","male","BAP112","flexible","rigid",26.9,243
"L/7","LOST","Benjamin Linus","male","BAP113","cosmopolitan","provincial",2.3,185
"L/7","LOST","Benjamin Linus","male","BAP114","arcane","mainstream",-32.2,248
"L/7","LOST","Benjamin Linus","male","BAP115","outlaw","sheriff",-11.2,266
"L/7","LOST","Benjamin Linus","male","BAP116","pronatalist","child free",5.1,170
"L/7","LOST","Benjamin Linus","male","BAP117","sad","happy",-27.5,211
"L/7","LOST","Benjamin Linus","male","BAP118","jealous","compersive",-26.5,212
"L/7","LOST","Benjamin Linus","male","BAP119","bitter","sweet",-36,267
"L/7","LOST","Benjamin Linus","male","BAP120","resigned","resistant",23.3,234
"L/7","LOST","Benjamin Linus","male","BAP121","sarcastic","genuine",-25.1,240
"L/7","LOST","Benjamin Linus","male","BAP122","human","animalistic",16.4,211
"L/7","LOST","Benjamin Linus","male","BAP123","sporty","bookish",42.1,222
"L/7","LOST","Benjamin Linus","male","BAP124","moderate","extreme",37.9,218
"L/7","LOST","Benjamin Linus","male","BAP125","angry","good-humored",-21.1,215
"L/7","LOST","Benjamin Linus","male","BAP126","depressed","bright",1.6,192
"L/7","LOST","Benjamin Linus","male","BAP127","self-conscious","self-assured",19.6,193
"L/7","LOST","Benjamin Linus","male","BAP128","vulnerable","armoured",28.9,218
"L/7","LOST","Benjamin Linus","male","BAP129","warm","cold",38,229
"L/7","LOST","Benjamin Linus","male","BAP130","assertive","passive",-25,197
"L/7","LOST","Benjamin Linus","male","BAP131","active","slothful",-24,218
"L/7","LOST","Benjamin Linus","male","BAP132","imaginative","practical",1.1,205
"L/7","LOST","Benjamin Linus","male","BAP133","adventurous","stick-in-the-mud",2.7,187
"L/7","LOST","Benjamin Linus","male","BAP134","obedient","rebellious",11.3,176
"L/7","LOST","Benjamin Linus","male","BAP135","competent","incompetent",-26.6,240
"L/7","LOST","Benjamin Linus","male","BAP136","unambitious","driven",39,220
"L/7","LOST","Benjamin Linus","male","BAP137","simple","complicated",40.6,209
"L/7","LOST","Benjamin Linus","male","BAP138","proletariat","bourgeoisie",17.1,158
"L/7","LOST","Benjamin Linus","male","BAP139","alpha","beta",-7,205
"L/7","LOST","Benjamin Linus","male","BAP140","'right-brained'","'left-brained'",8.7,152
"L/7","LOST","Benjamin Linus","male","BAP141","thick-skinned","sensitive",-8.8,200
"L/7","LOST","Benjamin Linus","male","BAP142","charismatic","uninspiring",-14.3,187
"L/7","LOST","Benjamin Linus","male","BAP143","feisty","gracious",-23.4,182
"L/7","LOST","Benjamin Linus","male","BAP144","eloquent","unpolished",-28.5,199
"L/7","LOST","Benjamin Linus","male","BAP145","high IQ","low IQ",-39.8,213
"L/7","LOST","Benjamin Linus","male","BAP146","insider","outsider",23.8,140
"L/7","LOST","Benjamin Linus","male","BAP147","morning lark","night owl",8.1,124
"L/7","LOST","Benjamin Linus","male","BAP148","thin","thick",-14.2,131
"L/7","LOST","Benjamin Linus","male","BAP149","sheeple","conspiracist",36.1,144
"L/7","LOST","Benjamin Linus","male","BAP150","neat","messy",-19.7,142
"L/7","LOST","Benjamin Linus","male","BAP151","vague","precise",14.6,154
"L/7","LOST","Benjamin Linus","male","BAP152","philosophical","real",-27.7,145
"L/7","LOST","Benjamin Linus","male","BAP153","modern","historical",25.5,144
"L/7","LOST","Benjamin Linus","male","BAP154","judgemental","accepting",-32.6,137
"L/7","LOST","Benjamin Linus","male","BAP155","average","deviant",36.5,134
"L/7","LOST","Benjamin Linus","male","BAP156","gossiping","confidential",9.7,221
"L/7","LOST","Benjamin Linus","male","BAP157","official","backdoor",25.3,185
"L/7","LOST","Benjamin Linus","male","BAP158","scholarly","crafty",10.4,186
"L/7","LOST","Benjamin Linus","male","BAP159","leisurely","hurried",15.5,211
"L/7","LOST","Benjamin Linus","male","BAP160","explorer","builder",13.3,221
"L/7","LOST","Benjamin Linus","male","BAP161","captain","first-mate",-15.6,200
"L/7","LOST","Benjamin Linus","male","BAP162","mysterious","unambiguous",-36.5,209
"L/7","LOST","Benjamin Linus","male","BAP163","independent","codependent",-15,227
"L/7","LOST","Benjamin Linus","male","BAP164","family-first","work-first",33,212
"L/7","LOST","Benjamin Linus","male","BAP165","scruffy","manicured",11.3,180
"L/7","LOST","Benjamin Linus","male","BAP166","wild","tame",-21.5,226
"L/7","LOST","Benjamin Linus","male","BAP167","prestigious","disreputable",20.8,205
"L/7","LOST","Benjamin Linus","male","BAP168","scandalous","proper",-17.7,186
"L/7","LOST","Benjamin Linus","male","BAP169","unprepared","hoarder",28.5,198
